account_id,item_name,status,opened_quantity,spent,closed_quantity,received_post_tax,tax_paid,profit,opened_time,closed_time,updated_time,flip_hash
1000tomax,Necklace of anguish,FINISHED,3,49465092,3,49566537,1011561,101445,2025-09-12T03:38:34Z,2025-09-12T04:27:29Z,2025-09-12T04:27:29Z,dfe9ada265d8ddd36fc779bebee816dcd3c94f7cebe0916c289576b103662724
1000tomax,Blood shard,FINISHED,4,36644724,4,36504884,744996,-139840,2025-09-12T03:51:57Z,2025-09-12T04:23:24Z,2025-09-12T04:23:24Z,ba015735f5d1890c249b80e8ea773b839c0fbec18c680c65939cab9dc063e012
1000tomax,Adamant arrow,FINISHED,11000,517000,11000,539000,0,22000,2025-09-12T03:09:15Z,2025-09-12T04:17:10Z,2025-09-12T04:17:10Z,0de6f39742d37fa095e233c2f2a80758df1dc5af46e2096107c6899add3b9a2c
1000tomax,Blood rune,FINISHED,25000,5325000,25000,5325000,100000,0,2025-09-12T03:22:43Z,2025-09-12T04:16:01Z,2025-09-12T04:16:01Z,8dbe6f8dd7487d288cf6604e7bdf693f1d4c37c73bd7ee1d7049a7f0c9054535
1000tomax,Law rune,FINISHED,18000,2160000,18000,2196000,36000,36000,2025-09-12T03:12:05Z,2025-09-12T04:15:05Z,2025-09-12T04:15:05Z,dc8dd9fbe33ceb1552c60a39eb890effa296f97b5afa93afedb14497ce2ad18f
1000tomax,Amulet of torture,FINISHED,3,49472262,3,49597357,1012190,125096,2025-09-12T03:22:44Z,2025-09-12T04:13:36Z,2025-09-12T04:13:36Z,f50640836f0e6075df28d7be4cf5140d69334c374e3e0b2e65572bfb2d19fad9
1000tomax,Coal,FINISHED,13000,2496000,13000,2550559,49441,59882,2025-09-12T02:55:05Z,2025-09-12T04:13:05Z,2025-09-12T04:13:05Z,ad43157ba22139b115b69c15b16ffbd791335b4acee6e85352815beaa6930f90
1000tomax,Zulrah's scales,FINISHED,30000,5850000,30000,5880000,90000,30000,2025-09-12T03:11:19Z,2025-09-12T03:23:45Z,2025-09-12T03:23:45Z,eb9d9721957ed9be64a41caa14185bb2574e0d3b9a427df521d59c36e56e9720
1000tomax,Dragon bones,FINISHED,7500,15795000,7500,15832500,322500,37500,2025-09-12T02:57:12Z,2025-09-12T03:17:33Z,2025-09-12T03:17:33Z,46c865c2491af58f6a8a887a642ae8a91235f0b37d299df52cca92046fef29d0
1000tomax,Atlatl dart,FINISHED,11000,1265000,11000,1287000,22000,22000,2025-09-12T02:53:42Z,2025-09-12T03:06:54Z,2025-09-12T03:06:54Z,81c43c5723864f7a223f03da5f22d1867c160c1047c900cceeab54a4d354dcbd
1000tomax,Runite bolts,FINISHED,11000,2244000,11000,2376000,44000,132000,2025-09-12T02:16:00Z,2025-09-12T03:05:36Z,2025-09-12T03:05:36Z,df587df41875c13bf2c0851fbb52af48ce322be92bcf3fa39897ae73db0afd69
1000tomax,Inquisitor's hauberk,FINISHED,1,48408212,1,48670402,993273,262190,2025-09-12T02:16:21Z,2025-09-12T03:00:55Z,2025-09-12T03:00:55Z,79b8c9968d9b0cd5c35f788502c9379aad00faf59f66dfe7a31874f3e3225836
1000tomax,Death rune,FINISHED,25000,3550000,25000,3600000,50000,50000,2025-09-12T02:18:01Z,2025-09-12T02:56:48Z,2025-09-12T02:56:48Z,f6270f59f5a51b118118646d9df15011693e892fcccd619be3bcbb0673362fdb
1000tomax,Venator bow (uncharged),FINISHED,1,72307975,1,72526131,1480125,218156,2025-09-12T02:15:25Z,2025-09-12T02:40:37Z,2025-09-12T02:40:37Z,3b873a81dd9415c336c28e040015a7b4a4e9aade5f39cfbc409efda9965ce7ea
1000tomax,Oathplate chest,FINISHED,1,75441884,1,75404644,1538870,-37240,2025-09-12T01:32:38Z,2025-09-12T02:32:38Z,2025-09-12T02:32:38Z,e217c35a41147387e09798627b8aa2be80c1060306b6ac3e365b0c0e811a1bbb
1000tomax,Yew longbow,FINISHED,2000,1028000,2000,1040000,20000,12000,2025-09-12T02:06:13Z,2025-09-12T02:21:16Z,2025-09-12T02:21:16Z,dbab829768720c4b801c8f8af32314468079eb45cf08a8d4c2d410aad3fc56c1
1000tomax,Ring of suffering,FINISHED,2,32966274,2,33068960,674876,102686,2025-09-12T02:00:46Z,2025-09-12T02:19:45Z,2025-09-12T02:19:45Z,6af8d463bc1ab776637749f6d36489cd0c41c766d90895e6d8da6c592d084867
1000tomax,Ranarr seed,FINISHED,200,6930400,200,6909145,140855,-21253,2025-09-12T01:46:33Z,2025-09-12T02:17:12Z,2025-09-12T02:17:12Z,122e001a1b485984fb96e3c2dd39dd930af6d9bfc2bfef0eecb0d2860ac51d7b
1000tomax,Rune arrow,FINISHED,11000,1562000,11000,1573000,22000,13265,2025-09-12T02:06:04Z,2025-09-12T02:12:59Z,2025-09-12T02:12:59Z,d41f8a5414ec1990c3f3ce21f8044b2d5b005952d2ad7864b80771ded143db37
1000tomax,Cannonball,FINISHED,11000,2398000,11000,2475000,44000,77000,2025-09-12T02:02:25Z,2025-09-12T02:09:47Z,2025-09-12T02:09:47Z,a121909fd53f76c21912510ab7446ccfccb423f6fa45334a86f34250ffeb896c
1000tomax,Osmumten's fang,FINISHED,1,20781212,1,20837874,425262,56662,2025-09-12T01:56:13Z,2025-09-12T02:02:52Z,2025-09-12T02:02:52Z,2692d5c25fea2d181801d1288497d8f197d9614028a265c1827d54be682cf02c
1000tomax,Dinh's bulwark,FINISHED,1,17367567,1,17414632,355400,47065,2025-09-12T01:11:02Z,2025-09-12T01:59:25Z,2025-09-12T01:59:25Z,b3fdff2b907b8f1cb73dd0e85543fafda9ab813dc63b6af4697cebfecac55aae
1000tomax,Virtus mask,FINISHED,1,9033037,1,9032033,184327,-1004,2025-09-12T00:57:51Z,2025-09-12T01:51:21Z,2025-09-12T01:51:21Z,597cea319bf94bf735d2fcf8aa14a9497db53d4e061f54098abb2f753b466404
1000tomax,Necklace of anguish,FINISHED,4,65804208,4,65969680,1346316,165472,2025-09-12T01:33:48Z,2025-09-12T01:50:27Z,2025-09-12T01:50:27Z,3ae9b43d1bb67174c714f68a651421f580ee64b834668fdf46c33fd40ca8c9a5
